seg_id,st_name,st_type,class,responsibl,full_street_name,full_street_name_clean,total_crashes,crashes_2020,crashes_2021,crashes_2022,crashes_2023,crashes_2024,ksi_crashes,fatal_crashes,serious_inj,minor_inj,poss_inj,pdo_crashes,ped_crashes,bike_crashes,vru_crashes,speeding,alcohol,dark,peak_crash,offpk_crash,am_peak,pm_peak,midday,evening,night,weekend,weekday,spd_lim_md,lane_ct_md,ksi_rate,fatal_rate,ped_rate,bike_rate,vru_rate,spd_rate,alc_rate,dark_rate,offpk_share,wknd_share,crash_py,ksi_py
721076,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721077,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721078,SULIS,ST,5,CITY,SULIS ST,SULIS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721079,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,30,0,0,0,100,0,100,0,0,100,100,100,0.2,0
721080,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721081,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721082,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,100,100,100,0,0.2,0
721083,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721084,LINDLEY,AVE,3,CITY,LINDLEY AVE,LINDLEY AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721086,17TH,ST,5,CITY,17TH ST,17TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721087,16TH,ST,4,CITY,16TH ST,16TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721088,15TH,ST,5,CITY,15TH ST,15TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721089,17TH,ST,5,CITY,17TH ST,17TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721090,16TH,ST,4,CITY,16TH ST,16TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721091,15TH,ST,5,CITY,15TH ST,15TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721093,16TH,ST,4,CITY,16TH ST,16TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721094,WINDRIM,AVE,3,FAM,WINDRIM AVE,WINDRIM AVE,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,25,2,0,0,0,0,0,0,0,100,100,100,0.2,0
721095,ROCKLAND,ST,4,CITY,ROCKLAND ST,ROCKLAND ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721096,WINDRIM,AVE,3,FAM,WINDRIM AVE,WINDRIM AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721097,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721098,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,20,0,0,0,0,0,0,0,0,100,100,100,0.2,0
721099,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721100,RUSCOMB,ST,5,CITY,RUSCOMB ST,RUSCOMB ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721102,SMEDLEY,ST,5,CITY,SMEDLEY ST,SMEDLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721103,SMEDLEY,ST,5,CITY,SMEDLEY ST,SMEDLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721107,SYDENHAM,ST,5,CITY,SYDENHAM ST,SYDENHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721108,SYDENHAM,ST,5,CITY,SYDENHAM ST,SYDENHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721109,FISHER,AVE,4,CITY,FISHER AVE,FISHER AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721111,FISHER,AVE,4,CITY,FISHER AVE,FISHER AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721112,FISHER,AVE,4,CITY,FISHER AVE,FISHER AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721113,SOMERVILLE,AVE,4,CITY,SOMERVILLE AVE,SOMERVILLE AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721114,SOMERVILLE,AVE,4,CITY,SOMERVILLE AVE,SOMERVILLE AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721115,SOMERVILLE,AVE,4,CITY,SOMERVILLE AVE,SOMERVILLE AVE,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0.2,0
721117,16TH,ST,4,CITY,16TH ST,16TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721118,15TH,ST,4,CITY,15TH ST,15TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721119,DUNCANNON,AVE,5,CITY,DUNCANNON AVE,DUNCANNON AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721121,16TH,ST,4,CITY,16TH ST,16TH ST,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20,0,0,0,0,0,0,0,0,0,100,100,0.2,0
721122,15TH,ST,4,CITY,15TH ST,15TH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721123,CARLISLE,ST,5,CITY,CARLISLE ST,CARLISLE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721124,SYDENHAM,ST,5,CITY,SYDENHAM ST,SYDENHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721125,SYDENHAM,ST,5,CITY,SYDENHAM ST,SYDENHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721126,SYDENHAM,ST,5,CITY,SYDENHAM ST,SYDENHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721127,JOHNSON,ST,5,CITY,JOHNSON ST,JOHNSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721128,ARDLEIGH,ST,4,CITY,ARDLEIGH ST,ARDLEIGH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721129,SPRAGUE,ST,5,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721130,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721131,CLIVEDEN,ST,4,CITY,CLIVEDEN ST,CLIVEDEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721132,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,13,3,5,1,2,2,0,0,0,3,1,3,2,0,2,0,0,11,0,13,0,0,1,3,7,4,9,20,1.5,0,0,15.384615384615385,0,15.384615384615385,0,0,84.61538461538461,100,30.76923076923077,2.6,0
721133,BARRINGER,ST,5,CITY,BARRINGER ST,BARRINGER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721134,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721136,JOHNSON,ST,4,CITY,JOHNSON ST,JOHNSON ST,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,20,2,0,0,0,0,0,100,0,100,100,0,0.2,0
721137,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721138,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721139,BARRINGER,ST,5,CITY,BARRINGER ST,BARRINGER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721140,MILTON,ST,5,CITY,MILTON ST,MILTON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721141,CLIVEDEN,ST,5,CITY,CLIVEDEN ST,CLIVEDEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721142,CLIVEDEN,ST,5,CITY,CLIVEDEN ST,CLIVEDEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721143,SPRAGUE,ST,5,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721144,WASHINGTON,LN,2,STATE,WASHINGTON LN,WASHINGTON LN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721145,CRITTENDEN,ST,4,CITY,CRITTENDEN ST,CRITTENDEN ST,14,3,3,5,3,0,0,0,0,5,1,4,0,0,0,1,0,5,3,11,0,3,3,0,6,2,12,20,2,0,0,0,0,0,7.142857142857142,0,35.714285714285715,78.57142857142857,14.285714285714285,2.8,0
721146,DUVAL,ST,5,CITY,DUVAL ST,DUVAL ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721147,TULPEHOCKEN,ST,4,PRIVATE,TULPEHOCKEN ST,TULPEHOCKEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721148,CRITTENDEN,ST,4,CITY,CRITTENDEN ST,CRITTENDEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721149,WASHINGTON,LN,2,STATE,WASHINGTON LN,WASHINGTON LN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721150,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721151,MILTON,ST,5,CITY,MILTON ST,MILTON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721152,WASHINGTON,LN,2,STATE,WASHINGTON LN,WASHINGTON LN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721153,DEVON,PL,5,CITY,DEVON PL,DEVON PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721154,TULPEHOCKEN,ST,5,CITY,TULPEHOCKEN ST,TULPEHOCKEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721155,HAINES,ST,4,CITY,HAINES ST,HAINES ST,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,100,100,0,0.4,0
721156,HAINES,ST,4,CITY,HAINES ST,HAINES ST,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25,0,0,0,0,0,0,0,0,0,100,100,0.2,0
721157,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721158,HAINES,ST,4,CITY,HAINES ST,HAINES ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,25,1,0,0,0,0,0,0,0,100,100,0,0.2,0
721159,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721160,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721161,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721162,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721164,WALNUT,LN,4,CITY,WALNUT LN,WALNUT LN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721165,STENTON,AVE,2,STATE,STENTON AVE,STENTON AVE,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,35,0,0,0,0,0,0,0,0,50,100,0,0.4,0
721168,WISTER,ST,5,CITY,WISTER ST,WISTER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721169,HAINES,ST,4,CITY,HAINES ST,HAINES ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721170,HOMER,ST,5,CITY,HOMER ST,HOMER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721171,HAINES,ST,4,CITY,HAINES ST,HAINES ST,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,100,0,0.2,0
721172,STENTON,AVE,2,STATE,STENTON AVE,STENTON AVE,3,1,0,0,0,2,2,1,1,1,0,0,2,0,2,0,0,1,1,2,0,1,0,1,1,1,2,35,0,66.66666666666666,33.33333333333333,66.66666666666666,0,66.66666666666666,0,0,33.33333333333333,66.66666666666666,33.33333333333333,0.6,0.4
721173,CORNELIUS,ST,5,CITY,CORNELIUS ST,CORNELIUS ST,4,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,4,15,1,0,0,0,0,0,0,0,0,100,0,0.8,0
721174,RITTENHOUSE,ST,5,CITY,RITTENHOUSE ST,RITTENHOUSE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721175,PRICE,ST,5,CITY,PRICE ST,PRICE ST,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,20,1,0,0,100,0,100,0,0,0,0,0,0.2,0
721176,CHELTEN,AVE,2,FAM,CHELTEN AVE,CHELTEN AVE,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,30,2,0,0,50,0,50,0,0,50,50,50,0.4,0
721177,RITTENHOUSE,ST,5,CITY,RITTENHOUSE ST,RITTENHOUSE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721178,CHELTEN,AVE,2,FAM,CHELTEN AVE,CHELTEN AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721179,CHELTEN,AVE,2,FAM,CHELTEN AVE,CHELTEN AVE,3,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,0,2,0,1,2,1,30,2,0,0,0,0,0,0,0,33.33333333333333,100,66.66666666666666,0.6,0
721180,SPRAGUE,ST,4,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721181,SPRAGUE,ST,4,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721182,SPRAGUE,ST,4,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721183,SPRAGUE,ST,4,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721184,SPRAGUE,ST,4,CITY,SPRAGUE ST,SPRAGUE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721185,PRICE,ST,5,CITY,PRICE ST,PRICE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721186,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721187,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721188,STAFFORD,ST,5,CITY,STAFFORD ST,STAFFORD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721189,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721190,WOODLAWN,ST,5,CITY,WOODLAWN ST,WOODLAWN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721191,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721192,WOODLAWN,ST,5,CITY,WOODLAWN ST,WOODLAWN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721193,WOODLAWN,ST,5,CITY,WOODLAWN ST,WOODLAWN ST,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20,0,100,0,100,0,100,0,0,0,100,0,0.2,0.2
721194,BOYER,ST,4,CITY,BOYER ST,BOYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721195,STAFFORD,ST,5,CITY,STAFFORD ST,STAFFORD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721196,WOODLAWN,ST,5,CITY,WOODLAWN ST,WOODLAWN ST,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,20,0,0,0,0,0,0,0,0,0,100,0,0.2,0
721197,WOODLAWN,ST,5,CITY,WOODLAWN ST,WOODLAWN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721198,BLOYD,ST,5,CITY,BLOYD ST,BLOYD ST,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,2,20,0,50,0,50,0,50,0,0,50,50,0,0.4,0.2
721199,PRICE,ST,5,CITY,PRICE ST,PRICE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721201,RITTENHOUSE,ST,5,CITY,RITTENHOUSE ST,RITTENHOUSE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721203,ANDERSON,ST,4,CITY,ANDERSON ST,ANDERSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721204,PRICE,ST,5,CITY,PRICE ST,PRICE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
